commodity_code,delivery_commodity_count,Diff_from_average_amt,delivery_commodity_count_avg,Diff_from_average_category,open_price,close_price,max_price,min_price,prior_day_open_price,prior_2_day_open_price,prior_3_day_open_price,recent_avg_price,recent_avg_price_diff,recent_avg_trend,prior_day_open_diff,prior_day_trend,prior_2_day_open_diff,prior_2_day_trend,prior_3_day_open_diff,prior_3_day_trend,yesterday_avg_diff,yesterday_avg_trend
08,63,23.83,39.166666666666664,Above_Average,10.568,10.855,10.88,10.548,10.575,10.743,10.734,10.684,-0.1164,Significantly Worse (<-.10),-0.0075,Nominal Change,-0.175,Significantly Worse (<-.10),-0.1667,Significantly Worse (<-.10),-0.1633,Significantly Worse (<-.10)
08,83,43.83,39.166666666666664,Above_Average,9.4775,9.395,9.5225,9.3825,9.485,9.5625,9.53,9.5258,-0.0483,Slightly Worse (<-.02),-0.0075,Nominal Change,-0.085,Worse (<-.05),-0.0525,Worse (<-.05),-0.0613,Worse (<-.05)
08,47,7.83,39.166666666666664,Average,10.368,10.415,10.44,10.355,10.398,10.305,10.22,10.308,0.06,Better (>.05),-0.03,Slightly Worse (<-.02),0.0625,Better (>.05),0.1475,Better (>.05),0.135,Significantly Better (>.10)
08,23,-16.17,39.166666666666664,Below_Average,15.238,15.118,15.383,14.99,15.208,15.252,15.296,15.252,-0.0142,Nominal Change,0.03,Slightly Better (>.02),-0.0142,Nominal Change,-0.0583,Nominal Change,-0.0663,Worse (<-.05)
08,29,-14.86,43.857142857142854,Below_Average,13.86,13.848,13.983,13.77,13.75,13.72,13.735,13.735,0.125,Significantly Better (>.10),0.11,Significantly Better (>.10),0.14,Significantly Better (>.10),0.125,Significantly Better (>.10),0.0225,Slightly Better (>.02)
08,23,-20.86,43.857142857142854,Below_Average,9.2375,9.225,9.305,9.205,9.2731,9.3088,9.3444,9.3088,-0.0713,Worse (<-.05),-0.0356,Slightly Worse (<-.02),-0.0713,Worse (<-.05),-0.1069,Worse (<-.05),-0.0534,Worse (<-.05)
08,68,24.14,43.857142857142854,Above_Average,10.848,10.798,10.98,10.733,10.568,10.575,10.743,10.628,0.2192,Significantly Better (>.10),0.28,Significantly Better (>.10),0.2725,Significantly Better (>.10),0.105,Significantly Better (>.10),-0.0913,Worse (<-.05)
08,85,41.14,43.857142857142854,Above_Average,9.395,9.265,9.41,9.2525,9.4775,9.485,9.5625,9.5083,-0.1133,Significantly Worse (<-.10),-0.0825,Worse (<-.05),-0.09,Worse (<-.05),-0.1675,Worse (<-.05),-0.0463,Slightly Worse (<-.02)
08,35,-8.86,43.857142857142854,Average,10.389,10.388,10.454,10.336,10.368,10.398,10.305,10.357,0.0321,Slightly Better (>.02),0.0213,Slightly Better (>.02),-0.0088,Nominal Change,0.0838,Nominal Change,0.0163,Nominal Change
08,42,-1.86,43.857142857142854,Average,8.325,8.47,8.49,8.3225,8.3319,8.3388,8.3456,8.3388,-0.0138,Nominal Change,-0.0069,Nominal Change,-0.0138,Nominal Change,-0.0206,Nominal Change,-0.0103,Nominal Change
08,25,-18.86,43.857142857142854,Below_Average,15.125,15.035,15.255,14.893,15.238,15.208,15.252,15.232,-0.1072,Significantly Worse (<-.10),-0.1125,Significantly Worse (<-.10),-0.0825,Worse (<-.05),-0.1267,Worse (<-.05),0.0079,Nominal Change
08,63,26.0,37.0,Above_Average,13.665,13.798,13.943,13.763,13.86,13.75,13.72,13.777,-0.1117,Significantly Worse (<-.10),-0.195,Significantly Worse (<-.10),-0.085,Worse (<-.05),-0.055,Worse (<-.05),0.125,Significantly Better (>.10)
08,10,-27.0,37.0,Below_Average,15.105,15.133,15.155,14.865,15.126,15.148,15.169,15.147,-0.0425,Slightly Worse (<-.02),-0.0213,Slightly Worse (<-.02),-0.0425,Slightly Worse (<-.02),-0.0638,Slightly Worse (<-.02),-0.0319,Slightly Worse (<-.02)
08,30,-7.0,37.0,Average,9.22,9.27,9.3175,9.22,9.2375,9.2731,9.3088,9.2731,-0.0531,Worse (<-.05),-0.0175,Nominal Change,-0.0531,Worse (<-.05),-0.0888,Worse (<-.05),-0.0534,Worse (<-.05)
08,50,13.0,37.0,Above_Average,10.79,10.865,10.908,10.718,10.848,10.568,10.575,10.663,0.1267,Significantly Better (>.10),-0.0575,Worse (<-.05),0.2225,Significantly Better (>.10),0.215,Significantly Better (>.10),0.2763,Significantly Better (>.10)
08,13,-24.0,37.0,Below_Average,10.41,10.36,10.468,10.317,10.389,10.368,10.398,10.385,0.0254,Slightly Better (>.02),0.0213,Slightly Better (>.02),0.0425,Slightly Better (>.02),0.0125,Slightly Better (>.02),0.0063,Nominal Change
08,68,31.0,37.0,Above_Average,8.48,8.485,8.5125,8.435,8.325,8.3319,8.3388,8.3319,0.1481,Significantly Better (>.10),0.155,Significantly Better (>.10),0.1481,Significantly Better (>.10),0.1413,Significantly Better (>.10),-0.0103,Nominal Change
08,25,-12.0,37.0,Below_Average,15.08,15.37,15.393,14.92,15.125,15.238,15.208,15.19,-0.11,Significantly Worse (<-.10),-0.045,Slightly Worse (<-.02),-0.1575,Significantly Worse (<-.10),-0.1275,Significantly Worse (<-.10),-0.0975,Worse (<-.05)
08,30,10.0,20.0,Average,14.75,15.093,15.285,14.725,14.795,14.84,14.885,14.84,-0.09,Worse (<-.05),-0.045,Slightly Worse (<-.02),-0.09,Worse (<-.05),-0.135,Worse (<-.05),-0.0675,Worse (<-.05)
08,8,-12.0,20.0,Below_Average,14.883,14.978,15.02,14.828,15.105,15.126,15.148,15.126,-0.2438,Significantly Worse (<-.10),-0.2225,Significantly Worse (<-.10),-0.2438,Significantly Worse (<-.10),-0.265,Significantly Worse (<-.10),-0.0319,Slightly Worse (<-.02)
08,20,0.0,20.0,Average,9.27,9.26,9.3425,9.22,9.22,9.2375,9.2731,9.2435,0.0265,Slightly Better (>.02),0.05,Slightly Better (>.02),0.0325,Slightly Better (>.02),-0.0031,Slightly Better (>.02),-0.0353,Slightly Worse (<-.02)
08,26,6.0,20.0,Average,8.485,8.47,8.5225,8.3875,8.48,8.325,8.3319,8.379,0.106,Significantly Better (>.10),0.005,Nominal Change,0.16,Significantly Better (>.10),0.1531,Significantly Better (>.10),0.1516,Significantly Better (>.10)
08,16,-4.0,20.0,Average,15.38,15.305,15.558,15.228,15.08,15.125,15.238,15.147,0.2325,Significantly Better (>.10),0.3,Significantly Better (>.10),0.255,Significantly Better (>.10),0.1425,Significantly Better (>.10),-0.1013,Significantly Worse (<-.10)
08,17,-6.71,23.714285714285715,Average,13.87,13.868,13.96,13.673,13.86,13.85,13.84,13.85,0.02,Slightly Better (>.02),0.01,Nominal Change,0.02,Slightly Better (>.02),0.03,Slightly Better (>.02),0.015,Nominal Change
08,31,7.29,23.714285714285715,Average,15.05,15.018,15.19,14.9,14.75,14.795,14.84,14.795,0.255,Significantly Better (>.10),0.3,Significantly Better (>.10),0.255,Significantly Better (>.10),0.21,Significantly Better (>.10),-0.0675,Worse (<-.05)
08,24,0.29,23.714285714285715,Average,14.98,14.99,15.088,14.933,14.883,15.105,15.126,15.038,-0.0579,Worse (<-.05),0.0975,Better (>.05),-0.125,Significantly Worse (<-.10),-0.1463,Significantly Worse (<-.10),-0.2331,Significantly Worse (<-.10)
08,23,-0.71,23.714285714285715,Average,9.26,9.34,9.375,9.2475,9.27,9.22,9.2375,9.2425,0.0175,Nominal Change,-0.01,Nominal Change,0.04,Slightly Better (>.02),0.0225,Slightly Better (>.02),0.0413,Slightly Better (>.02)
08,43,19.29,23.714285714285715,Above_Average,10.453,10.305,10.495,10.28,10.431,10.41,10.389,10.41,0.0425,Slightly Better (>.02),0.0213,Slightly Better (>.02),0.0425,Slightly Better (>.02),0.0638,Slightly Better (>.02),0.0319,Slightly Better (>.02)
08,4,-19.71,23.714285714285715,Below_Average,8.66,8.72,8.9275,8.635,8.4,8.3538,8.3075,8.3538,0.3063,Significantly Better (>.10),0.26,Significantly Better (>.10),0.3063,Significantly Better (>.10),0.3525,Significantly Better (>.10),0.0694,Better (>.05)
08,24,0.29,23.714285714285715,Average,8.46,8.4075,8.46,8.37,8.485,8.48,8.325,8.43,0.03,Slightly Better (>.02),-0.025,Slightly Worse (<-.02),-0.02,Nominal Change,0.135,Nominal Change,0.0825,Better (>.05)
08,45,-1.0,46.0,Average,13.88,13.733,13.945,13.643,13.87,13.86,13.85,13.86,0.02,Nominal Change,0.01,Nominal Change,0.02,Nominal Change,0.03,Nominal Change,0.015,Nominal Change
08,23,-23.0,46.0,Below_Average,15.02,14.958,15.075,14.87,15.05,14.75,14.795,14.865,0.155,Significantly Better (>.10),-0.03,Slightly Worse (<-.02),0.27,Significantly Better (>.10),0.225,Significantly Better (>.10),0.2775,Significantly Better (>.10)
08,14,-32.0,46.0,Below_Average,15.015,14.933,15.065,14.91,14.98,14.883,15.105,14.989,0.0258,Slightly Better (>.02),0.035,Slightly Better (>.02),0.1325,Significantly Better (>.10),-0.09,Significantly Better (>.10),-0.0138,Nominal Change
08,114,68.0,46.0,Above_Average,9.26,9.1275,9.285,9.105,9.2938,9.3275,9.3613,9.3275,-0.0675,Worse (<-.05),-0.0338,Slightly Worse (<-.02),-0.0675,Worse (<-.05),-0.1013,Worse (<-.05),-0.0506,Worse (<-.05)
08,79,33.0,46.0,Above_Average,10.305,10.23,10.318,10.148,10.453,10.431,10.41,10.431,-0.1263,Significantly Worse (<-.10),-0.1475,Significantly Worse (<-.10),-0.1263,Significantly Worse (<-.10),-0.105,Significantly Worse (<-.10),0.0319,Slightly Better (>.02)
08,1,-45.0,46.0,Below_Average,8.715,8.89,8.895,8.635,8.66,8.4,8.3538,8.4713,0.2438,Significantly Better (>.10),0.055,Better (>.05),0.315,Significantly Better (>.10),0.3613,Significantly Better (>.10),0.2831,Significantly Better (>.10)
08,10,-54.83,64.83333333333333,Below_Average,13.76,13.67,13.913,13.665,13.736,13.712,13.689,13.712,0.0475,Slightly Better (>.02),0.0238,Slightly Better (>.02),0.0475,Slightly Better (>.02),0.0713,Slightly Better (>.02),0.0356,Slightly Better (>.02)
08,70,5.17,64.83333333333333,Average,13.773,13.4,13.775,13.395,13.88,13.87,13.86,13.87,-0.0975,Worse (<-.05),-0.1075,Significantly Worse (<-.10),-0.0975,Worse (<-.05),-0.0875,Worse (<-.05),0.015,Nominal Change
08,12,-52.83,64.83333333333333,Below_Average,14.943,15.1,15.23,14.943,15.02,15.05,14.75,14.94,0.0025,Nominal Change,-0.0775,Worse (<-.05),-0.1075,Significantly Worse (<-.10),0.1925,Significantly Worse (<-.10),0.12,Significantly Better (>.10)
08,117,52.17,64.83333333333333,Above_Average,10.86,10.785,10.96,10.77,10.843,10.825,10.808,10.825,0.035,Slightly Better (>.02),0.0175,Nominal Change,0.035,Slightly Better (>.02),0.0525,Slightly Better (>.02),0.0263,Slightly Better (>.02)
08,100,35.17,64.83333333333333,Above_Average,9.1525,9.16,9.205,9.095,9.26,9.2938,9.3275,9.2938,-0.1413,Significantly Worse (<-.10),-0.1075,Significantly Worse (<-.10),-0.1413,Significantly Worse (<-.10),-0.175,Significantly Worse (<-.10),-0.0506,Worse (<-.05)
08,80,15.17,64.83333333333333,Above_Average,10.23,10.185,10.308,10.135,10.305,10.453,10.431,10.396,-0.1663,Significantly Worse (<-.10),-0.075,Worse (<-.05),-0.2225,Significantly Worse (<-.10),-0.2013,Significantly Worse (<-.10),-0.1369,Significantly Worse (<-.10)
08,8,-59.63,67.625,Below_Average,13.863,13.863,13.9,13.7,13.76,13.736,13.712,13.736,0.1263,Significantly Better (>.10),0.1025,Significantly Better (>.10),0.1263,Significantly Better (>.10),0.15,Significantly Better (>.10),0.0356,Slightly Better (>.02)
08,82,14.38,67.625,Above_Average,13.704,13.443,13.721,13.375,13.773,13.88,13.87,13.841,-0.1365,Significantly Worse (<-.10),-0.0681,Worse (<-.05),-0.1756,Significantly Worse (<-.10),-0.1656,Significantly Worse (<-.10),-0.1025,Significantly Worse (<-.10)
08,25,-42.63,67.625,Below_Average,9.31,9.26,9.35,9.215,9.2933,9.2767,9.26,9.2767,0.0333,Slightly Better (>.02),0.0167,Nominal Change,0.0333,Slightly Better (>.02),0.05,Slightly Better (>.02),0.025,Slightly Better (>.02)
08,122,54.38,67.625,Above_Average,10.788,10.998,11.025,10.68,10.86,10.843,10.825,10.843,-0.055,Worse (<-.05),-0.0725,Worse (<-.05),-0.055,Worse (<-.05),-0.0375,Worse (<-.05),0.0263,Slightly Better (>.02)
08,106,38.38,67.625,Above_Average,9.16,9.1225,9.2075,9.115,9.1525,9.26,9.2938,9.2354,-0.0754,Worse (<-.05),0.0075,Nominal Change,-0.1,Worse (<-.05),-0.1338,Worse (<-.05),-0.1244,Significantly Worse (<-.10)
08,139,71.38,67.625,Above_Average,10.193,10.213,10.265,10.15,10.23,10.305,10.453,10.329,-0.1367,Significantly Worse (<-.10),-0.0375,Slightly Worse (<-.02),-0.1125,Significantly Worse (<-.10),-0.26,Significantly Worse (<-.10),-0.1488,Significantly Worse (<-.10)
08,43,-24.63,67.625,Below_Average,8.435,8.405,8.49,8.34,8.4433,8.4517,8.46,8.4517,-0.0167,Nominal Change,-0.0083,Nominal Change,-0.0167,Nominal Change,-0.025,Nominal Change,-0.0125,Nominal Change
08,16,-51.63,67.625,Below_Average,15.42,15.485,15.785,15.373,15.41,15.4,15.39,15.4,0.02,Nominal Change,0.01,Nominal Change,0.02,Nominal Change,0.03,Nominal Change,0.015,Nominal Change
08,14,-35.38,49.375,Below_Average,14.07,14.07,14.115,13.838,13.863,13.76,13.736,13.786,0.2838,Significantly Better (>.10),0.2075,Significantly Better (>.10),0.31,Significantly Better (>.10),0.3338,Significantly Better (>.10),0.1144,Significantly Better (>.10)
08,6,-43.38,49.375,Below_Average,14.88,15.005,15.118,14.783,14.925,14.97,15.015,14.97,-0.09,Worse (<-.05),-0.045,Slightly Worse (<-.02),-0.09,Worse (<-.05),-0.135,Worse (<-.05),-0.0675,Worse (<-.05)
08,35,-14.38,49.375,Below_Average,9.26,9.4075,9.445,9.2525,9.31,9.2933,9.2767,9.2933,-0.0333,Slightly Worse (<-.02),-0.05,Worse (<-.05),-0.0333,Slightly Worse (<-.02),-0.0167,Slightly Worse (<-.02),0.025,Slightly Better (>.02)
08,126,76.63,49.375,Above_Average,11.013,11.443,11.46,11.008,10.788,10.86,10.843,10.83,0.1825,Significantly Better (>.10),0.225,Significantly Better (>.10),0.1525,Significantly Better (>.10),0.17,Significantly Better (>.10),-0.0638,Worse (<-.05)
08,117,67.63,49.375,Above_Average,9.1225,9.2125,9.24,9.1075,9.16,9.1525,9.26,9.1908,-0.0683,Worse (<-.05),-0.0375,Slightly Worse (<-.02),-0.03,Slightly Worse (<-.02),-0.1375,Slightly Worse (<-.02),-0.0463,Slightly Worse (<-.02)
08,28,-21.38,49.375,Below_Average,10.173,10.148,10.225,10.104,10.193,10.23,10.305,10.243,-0.07,Worse (<-.05),-0.02,Nominal Change,-0.0575,Worse (<-.05),-0.1325,Worse (<-.05),-0.075,Worse (<-.05)
08,47,-2.38,49.375,Average,8.4,8.505,8.56,8.385,8.435,8.4433,8.4517,8.4433,-0.0433,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02),-0.0433,Slightly Worse (<-.02),-0.0517,Slightly Worse (<-.02),-0.0125,Nominal Change
08,22,-27.38,49.375,Below_Average,15.46,15.625,15.678,15.418,15.42,15.41,15.4,15.41,0.05,Better (>.05),0.04,Slightly Better (>.02),0.05,Better (>.05),0.06,Better (>.05),0.015,Nominal Change
08,25,-9.5,34.5,Average,14.143,14.145,14.195,14.045,14.07,13.863,13.76,13.898,0.245,Significantly Better (>.10),0.0725,Better (>.05),0.28,Significantly Better (>.10),0.3825,Significantly Better (>.10),0.2588,Significantly Better (>.10)
08,5,-29.5,34.5,Below_Average,15.095,15.325,15.408,15.09,15.044,14.993,14.943,14.993,0.1017,Significantly Better (>.10),0.0508,Better (>.05),0.1017,Significantly Better (>.10),0.1525,Significantly Better (>.10),0.0763,Better (>.05)
08,9,-25.5,34.5,Below_Average,14.975,14.813,15.02,14.75,14.88,14.925,14.97,14.925,0.05,Better (>.05),0.095,Better (>.05),0.05,Slightly Better (>.02),0.005,Slightly Better (>.02),-0.0675,Worse (<-.05)
08,34,-0.5,34.5,Average,9.415,9.3525,9.455,9.315,9.26,9.31,9.2933,9.2878,0.1272,Significantly Better (>.10),0.155,Significantly Better (>.10),0.105,Significantly Better (>.10),0.1217,Significantly Better (>.10),-0.0417,Slightly Worse (<-.02)
08,130,95.5,34.5,Above_Average,11.42,11.32,11.69,11.273,11.013,10.788,10.86,10.887,0.5333,Significantly Better (>.10),0.4075,Significantly Better (>.10),0.6325,Significantly Better (>.10),0.56,Significantly Better (>.10),0.1888,Significantly Better (>.10)
08,4,-30.5,34.5,Below_Average,8.7575,8.79,8.865,8.735,8.8017,8.8458,8.89,8.8458,-0.0883,Worse (<-.05),-0.0442,Slightly Worse (<-.02),-0.0883,Worse (<-.05),-0.1325,Worse (<-.05),-0.0663,Worse (<-.05)
08,48,13.5,34.5,Above_Average,8.5175,8.575,8.58,8.5125,8.4,8.435,8.4433,8.4261,0.0914,Better (>.05),0.1175,Significantly Better (>.10),0.0825,Better (>.05),0.0742,Better (>.05),-0.0392,Slightly Worse (<-.02)
08,21,-13.5,34.5,Below_Average,15.655,15.493,15.89,15.435,15.46,15.42,15.41,15.43,0.225,Significantly Better (>.10),0.195,Significantly Better (>.10),0.235,Significantly Better (>.10),0.245,Significantly Better (>.10),0.045,Slightly Better (>.02)
08,76,33.67,42.333333333333336,Above_Average,13.5,13.4,13.558,13.315,13.568,13.636,13.704,13.636,-0.1363,Significantly Worse (<-.10),-0.0681,Worse (<-.05),-0.1363,Significantly Worse (<-.10),-0.2044,Significantly Worse (<-.10),-0.1022,Significantly Worse (<-.10)
08,3,-39.33,42.333333333333336,Below_Average,15.318,15.288,15.33,15.18,15.095,15.044,14.993,15.044,0.2733,Significantly Better (>.10),0.2225,Significantly Better (>.10),0.2733,Significantly Better (>.10),0.3242,Significantly Better (>.10),0.0763,Better (>.05)
08,8,-34.33,42.333333333333336,Below_Average,14.813,14.825,14.958,14.758,14.975,14.88,14.925,14.927,-0.1142,Significantly Worse (<-.10),-0.1625,Significantly Worse (<-.10),-0.0675,Worse (<-.05),-0.1125,Worse (<-.05),0.0725,Better (>.05)
08,40,-2.33,42.333333333333336,Average,9.3475,9.465,9.4875,9.32,9.415,9.26,9.31,9.3283,0.0192,Nominal Change,-0.0675,Worse (<-.05),0.0875,Better (>.05),0.0375,Better (>.05),0.13,Significantly Better (>.10)
08,58,15.67,42.333333333333336,Above_Average,11.424,11.341,11.667,11.302,11.42,11.013,10.788,11.073,0.3508,Significantly Better (>.10),0.0042,Nominal Change,0.4117,Significantly Better (>.10),0.6367,Significantly Better (>.10),0.52,Significantly Better (>.10)
08,107,64.67,42.333333333333336,Above_Average,10.133,10.018,10.145,10.013,10.153,10.173,10.193,10.173,-0.04,Slightly Worse (<-.02),-0.02,Nominal Change,-0.04,Slightly Worse (<-.02),-0.06,Slightly Worse (<-.02),-0.03,Slightly Worse (<-.02)
08,3,-39.33,42.333333333333336,Below_Average,8.9125,8.8175,8.945,8.785,8.7575,8.8017,8.8458,8.8017,0.1108,Significantly Better (>.10),0.155,Significantly Better (>.10),0.1108,Significantly Better (>.10),0.0667,Significantly Better (>.10),-0.0663,Worse (<-.05)
08,62,19.67,42.333333333333336,Above_Average,8.57,8.6775,8.7325,8.5525,8.5175,8.4,8.435,8.4508,0.1192,Significantly Better (>.10),0.0525,Better (>.05),0.17,Significantly Better (>.10),0.135,Significantly Better (>.10),0.1,Better (>.05)
08,24,-18.33,42.333333333333336,Below_Average,15.483,15.838,15.87,15.453,15.655,15.46,15.42,15.512,-0.0292,Slightly Worse (<-.02),-0.1725,Significantly Worse (<-.10),0.0225,Slightly Better (>.02),0.0625,Slightly Better (>.02),0.215,Significantly Better (>.10)
08,64,14.38,49.625,Above_Average,13.405,13.495,13.603,13.405,13.5,13.568,13.636,13.568,-0.1631,Significantly Worse (<-.10),-0.095,Worse (<-.05),-0.1631,Significantly Worse (<-.10),-0.2313,Significantly Worse (<-.10),-0.1022,Significantly Worse (<-.10)
08,9,-40.63,49.625,Below_Average,15.28,15.32,15.49,15.233,15.318,15.095,15.044,15.152,0.1278,Significantly Better (>.10),-0.0375,Slightly Worse (<-.02),0.185,Significantly Better (>.10),0.2358,Significantly Better (>.10),0.2479,Significantly Better (>.10)
08,9,-40.63,49.625,Below_Average,14.825,14.605,14.873,14.6,14.813,14.975,14.88,14.889,-0.0642,Worse (<-.05),0.0125,Nominal Change,-0.15,Significantly Worse (<-.10),-0.055,Significantly Worse (<-.10),-0.115,Significantly Worse (<-.10)
08,24,-25.63,49.625,Below_Average,9.445,9.3775,9.52,9.3525,9.3475,9.415,9.26,9.3408,0.1042,Significantly Better (>.10),0.0975,Better (>.05),0.03,Slightly Better (>.02),0.185,Slightly Better (>.02),0.01,Nominal Change
08,155,105.38,49.625,Above_Average,9.245,9.22,9.265,9.1775,9.2042,9.1633,9.1225,9.1633,0.0817,Better (>.05),0.0408,Slightly Better (>.02),0.0817,Better (>.05),0.1225,Better (>.05),0.0613,Better (>.05)
08,67,17.38,49.625,Above_Average,10.023,10.013,10.068,9.9725,10.133,10.153,10.173,10.153,-0.13,Significantly Worse (<-.10),-0.11,Significantly Worse (<-.10),-0.13,Significantly Worse (<-.10),-0.15,Significantly Worse (<-.10),-0.03,Slightly Worse (<-.02)
08,2,-47.63,49.625,Below_Average,8.82,8.6975,8.8275,8.6825,8.9125,8.7575,8.8017,8.8239,-0.0039,Nominal Change,-0.0925,Worse (<-.05),0.0625,Better (>.05),0.0183,Better (>.05),0.1329,Significantly Better (>.10)
08,67,17.38,49.625,Above_Average,8.68,8.6775,8.735,8.6525,8.57,8.5175,8.4,8.4958,0.1842,Significantly Better (>.10),0.11,Significantly Better (>.10),0.1625,Significantly Better (>.10),0.28,Significantly Better (>.10),0.1113,Significantly Better (>.10)
08,38,-34.38,72.375,Below_Average,14.073,13.833,14.183,13.823,14.096,14.119,14.143,14.119,-0.0467,Slightly Worse (<-.02),-0.0233,Slightly Worse (<-.02),-0.0467,Slightly Worse (<-.02),-0.07,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
08,61,-11.38,72.375,Below_Average,13.535,13.863,13.92,13.528,13.405,13.5,13.568,13.491,0.044,Slightly Better (>.02),0.13,Significantly Better (>.10),0.035,Slightly Better (>.02),-0.0331,Slightly Better (>.02),-0.1291,Significantly Worse (<-.10)
08,8,-64.38,72.375,Below_Average,15.32,15.273,15.343,15.193,15.28,15.318,15.095,15.231,0.0892,Better (>.05),0.04,Slightly Better (>.02),0.0025,Nominal Change,0.225,Nominal Change,0.0738,Better (>.05)
08,31,-41.38,72.375,Below_Average,14.61,14.57,14.665,14.56,14.825,14.813,14.975,14.871,-0.2608,Significantly Worse (<-.10),-0.215,Significantly Worse (<-.10),-0.2025,Significantly Worse (<-.10),-0.365,Significantly Worse (<-.10),-0.0688,Worse (<-.05)
08,146,73.63,72.375,Above_Average,11.433,11.383,11.62,11.36,11.428,11.424,11.42,11.424,0.0083,Nominal Change,0.0042,Nominal Change,0.0083,Nominal Change,0.0125,Nominal Change,0.0063,Nominal Change
08,199,126.63,72.375,Above_Average,9.21,9.235,9.3425,9.2,9.245,9.2042,9.1633,9.2042,0.0058,Nominal Change,-0.035,Slightly Worse (<-.02),0.0058,Nominal Change,0.0467,Nominal Change,0.0613,Better (>.05)
08,94,21.63,72.375,Above_Average,10.045,9.9425,10.083,9.9375,10.023,10.133,10.153,10.103,-0.0575,Worse (<-.05),0.0225,Slightly Better (>.02),-0.0875,Worse (<-.05),-0.1075,Worse (<-.05),-0.12,Significantly Worse (<-.10)
08,2,-70.38,72.375,Below_Average,8.6975,8.6875,8.7225,8.5775,8.82,8.9125,8.7575,8.83,-0.1325,Significantly Worse (<-.10),-0.1225,Significantly Worse (<-.10),-0.215,Significantly Worse (<-.10),-0.06,Significantly Worse (<-.10),-0.015,Nominal Change
08,49,-32.71,81.71428571428571,Below_Average,13.88,13.94,13.948,13.803,14.073,14.096,14.119,14.096,-0.2158,Significantly Worse (<-.10),-0.1925,Significantly Worse (<-.10),-0.2158,Significantly Worse (<-.10),-0.2392,Significantly Worse (<-.10),-0.035,Slightly Worse (<-.02)
08,51,-30.71,81.71428571428571,Below_Average,13.86,14.28,14.3,13.833,13.535,13.405,13.5,13.48,0.38,Significantly Better (>.10),0.325,Significantly Better (>.10),0.455,Significantly Better (>.10),0.36,Significantly Better (>.10),0.0825,Better (>.05)
08,11,-70.71,81.71428571428571,Below_Average,15.28,15.283,15.42,15.213,15.32,15.28,15.318,15.306,-0.0258,Slightly Worse (<-.02),-0.04,Slightly Worse (<-.02),0.0,Nominal Change,-0.0375,Nominal Change,0.0213,Slightly Better (>.02)
08,144,62.29,81.71428571428571,Above_Average,11.368,11.413,11.488,11.29,11.433,11.428,11.424,11.428,-0.0608,Worse (<-.05),-0.065,Worse (<-.05),-0.0608,Worse (<-.05),-0.0567,Worse (<-.05),0.0063,Nominal Change
08,171,89.29,81.71428571428571,Above_Average,9.245,9.3075,9.345,9.245,9.21,9.245,9.2042,9.2197,0.0253,Slightly Better (>.02),0.035,Slightly Better (>.02),0.0,Nominal Change,0.0408,Nominal Change,-0.0146,Nominal Change
08,116,34.29,81.71428571428571,Above_Average,9.95,9.7425,9.9825,9.73,10.045,10.023,10.133,10.067,-0.1167,Significantly Worse (<-.10),-0.095,Worse (<-.05),-0.0725,Worse (<-.05),-0.1825,Worse (<-.05),-0.0325,Slightly Worse (<-.02)
08,30,-51.71,81.71428571428571,Below_Average,15.998,15.603,16.235,15.585,15.826,15.654,15.483,15.654,0.3433,Significantly Better (>.10),0.1717,Significantly Better (>.10),0.3433,Significantly Better (>.10),0.515,Significantly Better (>.10),0.2575,Significantly Better (>.10)
08,33,-48.5,81.5,Below_Average,14.02,14.015,14.165,13.85,13.88,14.073,14.096,14.016,0.0039,Nominal Change,0.14,Significantly Better (>.10),-0.0525,Worse (<-.05),-0.0758,Worse (<-.05),-0.2042,Significantly Worse (<-.10)
08,62,-19.5,81.5,Below_Average,13.96,14.263,14.339,13.919,13.86,13.535,13.405,13.6,0.36,Significantly Better (>.10),0.1,Better (>.05),0.425,Significantly Better (>.10),0.555,Significantly Better (>.10),0.39,Significantly Better (>.10)
08,39,-42.5,81.5,Below_Average,9.3825,9.4425,9.51,9.3525,9.4033,9.4242,9.445,9.4242,-0.0417,Slightly Worse (<-.02),-0.0208,Slightly Worse (<-.02),-0.0417,Slightly Worse (<-.02),-0.0625,Slightly Worse (<-.02),-0.0313,Slightly Worse (<-.02)
08,112,30.5,81.5,Above_Average,11.403,11.778,11.893,11.38,11.368,11.433,11.428,11.409,-0.0069,Nominal Change,0.035,Slightly Better (>.02),-0.03,Slightly Worse (<-.02),-0.0258,Slightly Worse (<-.02),-0.0629,Worse (<-.05)
08,156,74.5,81.5,Above_Average,9.31,9.38,9.4475,9.3075,9.245,9.21,9.245,9.2333,0.0767,Better (>.05),0.065,Better (>.05),0.1,Better (>.05),0.065,Better (>.05),0.0175,Nominal Change
08,108,26.5,81.5,Above_Average,9.7425,9.6925,9.7625,9.625,9.95,10.045,10.023,10.006,-0.2633,Significantly Worse (<-.10),-0.2075,Significantly Worse (<-.10),-0.3025,Significantly Worse (<-.10),-0.28,Significantly Worse (<-.10),-0.0838,Worse (<-.05)
08,111,29.5,81.5,Above_Average,8.6925,8.6475,8.715,8.6175,8.6883,8.6842,8.68,8.6842,0.0083,Nominal Change,0.0042,Nominal Change,0.0083,Nominal Change,0.0125,Nominal Change,0.0063,Nominal Change
