commodity_code,delivery_commodity_count,Diff_from_average_amt,delivery_commodity_count_avg,Diff_from_average_category,open_price,close_price,max_price,min_price,prior_day_open_price,prior_2_day_open_price,prior_3_day_open_price,recent_avg_price,recent_avg_price_diff,recent_avg_trend,prior_day_open_diff,prior_day_trend,prior_2_day_open_diff,prior_2_day_trend,prior_3_day_open_diff,prior_3_day_trend,yesterday_avg_diff,yesterday_avg_trend
09,125,-88.33,213.33333333333334,Below_Average,5.8,5.785,5.8375,5.57,5.8375,6.06,6.0,5.9658,-0.1658,Significantly Worse (<-.10),-0.0375,Slightly Worse (<-.02),-0.26,Significantly Worse (<-.10),-0.2,Significantly Worse (<-.10),-0.1925,Significantly Worse (<-.10)
09,183,-30.33,213.33333333333334,Below_Average,3.965,4.0475,4.05,3.9575,3.9725,3.94,3.9267,3.9464,0.0186,Nominal Change,-0.0075,Nominal Change,0.025,Slightly Better (>.02),0.0383,Slightly Better (>.02),0.0392,Slightly Better (>.02)
09,355,141.67,213.33333333333334,Above_Average,3.71,3.6925,3.73,3.6875,3.7,3.7475,3.7275,3.725,-0.015,Nominal Change,0.01,Nominal Change,-0.0375,Slightly Worse (<-.02),-0.0175,Slightly Worse (<-.02),-0.0375,Slightly Worse (<-.02)
09,330,116.67,213.33333333333334,Above_Average,4.04,4.06,4.0675,4.0325,4.0825,4.045,4.0225,4.05,-0.01,Nominal Change,-0.0425,Slightly Worse (<-.02),-0.005,Nominal Change,0.0175,Nominal Change,0.0488,Slightly Better (>.02)
09,266,52.67,213.33333333333334,Above_Average,6.6,6.2025,6.6175,6.1725,6.5225,6.5642,6.6058,6.5642,0.0358,Slightly Better (>.02),0.0775,Better (>.05),0.0358,Slightly Better (>.02),-0.0058,Slightly Better (>.02),-0.0625,Worse (<-.05)
09,384,177.43,206.57142857142858,Above_Average,7.45,7.455,7.585,7.435,7.4225,7.34,7.5625,7.4417,0.0083,Nominal Change,0.0275,Slightly Better (>.02),0.11,Significantly Better (>.10),-0.1125,Significantly Better (>.10),-0.0288,Slightly Worse (<-.02)
09,21,-185.57,206.57142857142858,Below_Average,3.61,3.55,3.625,3.54,3.6175,3.625,3.6325,3.625,-0.015,Nominal Change,-0.0075,Nominal Change,-0.015,Nominal Change,-0.0225,Nominal Change,-0.0113,Nominal Change
09,209,2.43,206.57142857142858,Average,4.04,4.0825,4.0925,4.0,3.965,3.9725,3.94,3.9592,0.0808,Better (>.05),0.075,Better (>.05),0.0675,Better (>.05),0.1,Better (>.05),0.0088,Nominal Change
09,250,43.43,206.57142857142858,Above_Average,3.6925,3.7425,3.7475,3.6875,3.71,3.7,3.7475,3.7192,-0.0267,Slightly Worse (<-.02),-0.0175,Nominal Change,-0.0075,Nominal Change,-0.055,Nominal Change,-0.0138,Nominal Change
09,210,3.43,206.57142857142858,Average,4.0519,4.045,4.0756,4.0181,4.04,4.0825,4.045,4.0558,-0.004,Nominal Change,0.0119,Nominal Change,-0.0306,Slightly Worse (<-.02),0.0069,Slightly Worse (<-.02),-0.0238,Slightly Worse (<-.02)
09,126,-80.57,206.57142857142858,Below_Average,3.1675,3.19,3.23,3.165,3.17,3.1725,3.175,3.1725,-0.005,Nominal Change,-0.0025,Nominal Change,-0.005,Nominal Change,-0.0075,Nominal Change,-0.0038,Nominal Change
09,246,39.43,206.57142857142858,Above_Average,6.21,6.245,6.29,6.0275,6.6,6.5225,6.5642,6.5622,-0.3522,Significantly Worse (<-.10),-0.39,Significantly Worse (<-.10),-0.3125,Significantly Worse (<-.10),-0.3542,Significantly Worse (<-.10),0.0567,Better (>.05)
09,169,58.43,110.57142857142857,Above_Average,7.46,7.585,7.5825,7.4075,7.45,7.4225,7.34,7.4042,0.0558,Better (>.05),0.01,Nominal Change,0.0375,Slightly Better (>.02),0.12,Slightly Better (>.02),0.0688,Better (>.05)
09,53,-57.57,110.57142857142857,Below_Average,4.745,4.76,4.75,4.6925,4.7525,4.76,4.7675,4.76,-0.015,Nominal Change,-0.0075,Nominal Change,-0.015,Nominal Change,-0.0225,Nominal Change,-0.0113,Nominal Change
09,32,-78.57,110.57142857142857,Below_Average,3.55,3.495,3.565,3.4875,3.61,3.6175,3.625,3.6175,-0.0675,Worse (<-.05),-0.06,Worse (<-.05),-0.0675,Worse (<-.05),-0.075,Worse (<-.05),-0.0113,Nominal Change
09,134,23.43,110.57142857142857,Above_Average,4.08,4.1275,4.135,4.065,4.04,3.965,3.9725,3.9925,0.0875,Better (>.05),0.04,Slightly Better (>.02),0.115,Significantly Better (>.10),0.1075,Significantly Better (>.10),0.0713,Better (>.05)
09,72,-38.57,110.57142857142857,Below_Average,4.0638,4.03,4.0838,4.0038,4.0519,4.04,4.0825,4.0581,0.0056,Nominal Change,0.0119,Nominal Change,0.0238,Slightly Better (>.02),-0.0188,Slightly Better (>.02),-0.0094,Nominal Change
09,136,25.43,110.57142857142857,Above_Average,3.2,3.205,3.2175,3.1925,3.1675,3.17,3.1725,3.17,0.03,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.03,Slightly Better (>.02),0.0275,Slightly Better (>.02),-0.0038,Nominal Change
09,178,67.43,110.57142857142857,Above_Average,6.26,6.645,6.645,6.2125,6.21,6.6,6.5225,6.4442,-0.1842,Significantly Worse (<-.10),0.05,Slightly Better (>.02),-0.34,Significantly Worse (<-.10),-0.2625,Significantly Worse (<-.10),-0.3513,Significantly Worse (<-.10)
09,84,-18.33,102.33333333333333,Below_Average,6.59,6.665,6.695,6.55,6.5938,6.5975,6.6013,6.5975,-0.0075,Nominal Change,-0.0038,Nominal Change,-0.0075,Nominal Change,-0.0113,Nominal Change,-0.0056,Nominal Change
09,61,-41.33,102.33333333333333,Below_Average,4.6975,4.725,4.73,4.665,4.745,4.7525,4.76,4.7525,-0.055,Worse (<-.05),-0.0475,Slightly Worse (<-.02),-0.055,Worse (<-.05),-0.0625,Worse (<-.05),-0.0113,Nominal Change
09,42,-60.33,102.33333333333333,Below_Average,3.495,3.535,3.55,3.4825,3.55,3.61,3.6175,3.5925,-0.0975,Worse (<-.05),-0.055,Worse (<-.05),-0.115,Significantly Worse (<-.10),-0.1225,Significantly Worse (<-.10),-0.0638,Worse (<-.05)
09,90,-12.33,102.33333333333333,Below_Average,4.08,4.2025,4.21,4.075,4.0363,3.9925,3.9488,3.9925,0.0875,Better (>.05),0.0438,Slightly Better (>.02),0.0875,Better (>.05),0.1313,Better (>.05),0.0656,Better (>.05)
09,129,26.67,102.33333333333333,Above_Average,3.2025,3.275,3.3075,3.195,3.2,3.1675,3.17,3.1792,0.0233,Slightly Better (>.02),0.0025,Nominal Change,0.035,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.0313,Slightly Better (>.02)
09,208,105.67,102.33333333333333,Above_Average,6.6625,6.5675,6.7275,6.5125,6.26,6.21,6.6,6.3567,0.3058,Significantly Better (>.10),0.4025,Significantly Better (>.10),0.4525,Significantly Better (>.10),0.0625,Significantly Better (>.10),-0.145,Significantly Worse (<-.10)
09,157,26.57,130.42857142857142,Above_Average,5.67,5.625,5.7135,5.542,5.7025,5.735,5.7675,5.735,-0.065,Worse (<-.05),-0.0325,Slightly Worse (<-.02),-0.065,Worse (<-.05),-0.0975,Worse (<-.05),-0.0488,Slightly Worse (<-.02)
09,109,-21.43,130.42857142857142,Below_Average,6.66,6.65,6.6825,6.515,6.59,6.5938,6.5975,6.5938,0.0663,Better (>.05),0.07,Better (>.05),0.0663,Better (>.05),0.0625,Better (>.05),-0.0056,Nominal Change
09,40,-90.43,130.42857142857142,Below_Average,4.725,4.695,4.7275,4.6725,4.6975,4.745,4.7525,4.7317,-0.0067,Nominal Change,0.0275,Slightly Better (>.02),-0.02,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02),-0.0513,Worse (<-.05)
09,27,-103.43,130.42857142857142,Below_Average,3.5325,3.515,3.57,3.5,3.495,3.55,3.61,3.5517,-0.0192,Nominal Change,0.0375,Slightly Better (>.02),-0.0175,Nominal Change,-0.0775,Nominal Change,-0.085,Worse (<-.05)
09,312,181.57,130.42857142857142,Above_Average,4.0875,4.0,4.1,3.975,4.0756,4.0638,4.0519,4.0638,0.0238,Slightly Better (>.02),0.0119,Nominal Change,0.0238,Slightly Better (>.02),0.0356,Slightly Better (>.02),0.0178,Nominal Change
09,141,10.57,130.42857142857142,Average,4.2925,4.1875,4.38,4.1225,4.08,4.0363,3.9925,4.0363,0.2563,Significantly Better (>.10),0.2125,Significantly Better (>.10),0.2563,Significantly Better (>.10),0.3,Significantly Better (>.10),0.0656,Better (>.05)
09,127,-3.43,130.42857142857142,Average,3.275,3.2575,3.295,3.2325,3.2025,3.2,3.1675,3.19,0.085,Better (>.05),0.0725,Better (>.05),0.075,Better (>.05),0.1075,Better (>.05),0.0188,Nominal Change
09,155,-5.5,160.5,Average,5.6375,5.595,5.6825,5.535,5.67,5.7025,5.735,5.7025,-0.065,Worse (<-.05),-0.0325,Slightly Worse (<-.02),-0.065,Worse (<-.05),-0.0975,Worse (<-.05),-0.0488,Slightly Worse (<-.02)
09,80,-80.5,160.5,Below_Average,6.6375,6.5425,6.6725,6.495,6.66,6.59,6.5938,6.6146,0.0229,Slightly Better (>.02),-0.0225,Slightly Worse (<-.02),0.0475,Slightly Better (>.02),0.0438,Slightly Better (>.02),0.0681,Better (>.05)
09,42,-118.5,160.5,Below_Average,4.6975,4.6575,4.735,4.65,4.725,4.6975,4.745,4.7225,-0.025,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02),0.0,Nominal Change,-0.0475,Nominal Change,0.0038,Nominal Change
09,205,44.5,160.5,Above_Average,3.735,3.67,3.7375,3.6625,3.7244,3.7138,3.7031,3.7137,0.0213,Slightly Better (>.02),0.0106,Nominal Change,0.0213,Slightly Better (>.02),0.0319,Slightly Better (>.02),0.0159,Nominal Change
09,353,192.5,160.5,Above_Average,3.9825,3.935,3.985,3.9075,4.0875,4.0756,4.0638,4.0756,-0.0931,Worse (<-.05),-0.105,Significantly Worse (<-.10),-0.0931,Worse (<-.05),-0.0813,Worse (<-.05),0.0178,Nominal Change
09,128,-32.5,160.5,Below_Average,4.165,4.3625,4.3675,4.1325,4.2925,4.08,4.0363,4.1363,0.0288,Slightly Better (>.02),-0.1275,Significantly Worse (<-.10),0.085,Better (>.05),0.1288,Better (>.05),0.2344,Significantly Better (>.10)
09,12,-144.71,156.71428571428572,Below_Average,7.475,7.55,7.6375,7.43,7.4712,7.4675,7.4638,7.4675,0.0075,Nominal Change,0.0038,Nominal Change,0.0075,Nominal Change,0.0113,Nominal Change,0.0056,Nominal Change
09,131,-25.71,156.71428571428572,Below_Average,5.6,5.5525,5.64,5.5375,5.6375,5.67,5.7025,5.67,-0.07,Worse (<-.05),-0.0375,Slightly Worse (<-.02),-0.07,Worse (<-.05),-0.1025,Worse (<-.05),-0.0488,Slightly Worse (<-.02)
09,63,-93.71,156.71428571428572,Below_Average,6.54,6.62,6.6575,6.5225,6.6375,6.66,6.59,6.6292,-0.0892,Worse (<-.05),-0.0975,Worse (<-.05),-0.12,Significantly Worse (<-.10),-0.05,Significantly Worse (<-.10),0.0125,Nominal Change
09,198,41.29,156.71428571428572,Above_Average,4.125,4.0475,4.13,4.04,4.1138,4.1025,4.0913,4.1025,0.0225,Slightly Better (>.02),0.0113,Nominal Change,0.0225,Slightly Better (>.02),0.0338,Slightly Better (>.02),0.0169,Nominal Change
09,206,49.29,156.71428571428572,Above_Average,3.7025,3.72,3.765,3.69,3.735,3.7244,3.7138,3.7244,-0.0219,Slightly Worse (<-.02),-0.0325,Slightly Worse (<-.02),-0.0219,Slightly Worse (<-.02),-0.0113,Slightly Worse (<-.02),0.0159,Nominal Change
09,375,218.29,156.71428571428572,Above_Average,3.935,3.94,3.985,3.9325,3.9825,4.0875,4.0756,4.0485,-0.1135,Significantly Worse (<-.10),-0.0475,Slightly Worse (<-.02),-0.1525,Significantly Worse (<-.10),-0.1406,Significantly Worse (<-.10),-0.0991,Worse (<-.05)
09,112,-44.71,156.71428571428572,Below_Average,4.35,4.27,4.375,4.2325,4.165,4.2925,4.08,4.1792,0.1708,Significantly Better (>.10),0.185,Significantly Better (>.10),0.0575,Better (>.05),0.27,Better (>.05),-0.0213,Slightly Worse (<-.02)
09,7,-142.5,149.5,Below_Average,7.58,7.585,7.605,7.41,7.475,7.4712,7.4675,7.4713,0.1088,Significantly Better (>.10),0.105,Significantly Better (>.10),0.1088,Significantly Better (>.10),0.1125,Significantly Better (>.10),0.0056,Nominal Change
09,106,-43.5,149.5,Below_Average,5.6006,5.515,5.6531,5.5475,5.6,5.6375,5.67,5.6358,-0.0352,Slightly Worse (<-.02),6.0E-4,Nominal Change,-0.0369,Slightly Worse (<-.02),-0.0694,Slightly Worse (<-.02),-0.0538,Worse (<-.05)
09,53,-96.5,149.5,Below_Average,3.505,3.5225,3.5425,3.4825,3.5142,3.5233,3.5325,3.5233,-0.0183,Nominal Change,-0.0092,Nominal Change,-0.0183,Nominal Change,-0.0275,Nominal Change,-0.0138,Nominal Change
09,274,124.5,149.5,Above_Average,4.0425,4.1375,4.14,4.01,4.125,4.1138,4.1025,4.1138,-0.0713,Worse (<-.05),-0.0825,Worse (<-.05),-0.0713,Worse (<-.05),-0.06,Worse (<-.05),0.0169,Nominal Change
09,148,-1.5,149.5,Average,3.715,3.705,3.7375,3.675,3.7025,3.735,3.7244,3.7206,-0.0056,Nominal Change,0.0125,Nominal Change,-0.02,Slightly Worse (<-.02),-0.0094,Slightly Worse (<-.02),-0.0272,Slightly Worse (<-.02)
09,293,143.5,149.5,Above_Average,3.9375,3.915,3.97,3.9075,3.935,3.9825,4.0875,4.0017,-0.0642,Worse (<-.05),0.0025,Nominal Change,-0.045,Slightly Worse (<-.02),-0.15,Slightly Worse (<-.02),-0.1,Significantly Worse (<-.10)
09,105,-44.5,149.5,Below_Average,3.255,3.2325,3.2775,3.1925,3.2617,3.2683,3.275,3.2683,-0.0133,Nominal Change,-0.0067,Nominal Change,-0.0133,Nominal Change,-0.02,Nominal Change,-0.01,Nominal Change
09,210,60.5,149.5,Above_Average,6.66,6.8875,6.9675,6.6075,6.6606,6.6613,6.6619,6.6613,-0.0013,Nominal Change,-6.0E-4,Nominal Change,-0.0013,Nominal Change,-0.0019,Nominal Change,-9.0E-4,Nominal Change
09,24,-83.78,107.77777777777777,Below_Average,7.66,7.665,7.7,7.545,7.58,7.475,7.4712,7.5087,0.1513,Significantly Better (>.10),0.08,Better (>.05),0.185,Significantly Better (>.10),0.1888,Significantly Better (>.10),0.1069,Significantly Better (>.10)
09,5,-102.78,107.77777777777777,Below_Average,5.6013,5.57,5.6663,5.5575,5.6006,5.6,5.6375,5.6127,-0.0115,Nominal Change,6.0E-4,Nominal Change,0.0013,Nominal Change,-0.0363,Nominal Change,-0.0181,Nominal Change
09,71,-36.78,107.77777777777777,Below_Average,4.65,4.655,4.705,4.6025,4.6658,4.6817,4.6975,4.6817,-0.0317,Slightly Worse (<-.02),-0.0158,Nominal Change,-0.0317,Slightly Worse (<-.02),-0.0475,Slightly Worse (<-.02),-0.0238,Slightly Worse (<-.02)
09,56,-51.78,107.77777777777777,Below_Average,3.52,3.59,3.595,3.5175,3.505,3.5142,3.5233,3.5142,0.0058,Nominal Change,0.015,Nominal Change,0.0058,Nominal Change,-0.0033,Nominal Change,-0.0138,Nominal Change
09,241,133.22,107.77777777777777,Above_Average,4.1375,4.1525,4.195,4.125,4.0425,4.125,4.1138,4.0938,0.0438,Slightly Better (>.02),0.095,Better (>.05),0.0125,Nominal Change,0.0238,Nominal Change,-0.0769,Worse (<-.05)
09,146,38.22,107.77777777777777,Above_Average,3.705,3.7275,3.7475,3.695,3.715,3.7025,3.735,3.7175,-0.0125,Nominal Change,-0.01,Nominal Change,0.0025,Nominal Change,-0.03,Nominal Change,-0.0038,Nominal Change
09,125,17.22,107.77777777777777,Above_Average,3.9242,3.8792,3.9458,3.8733,3.9375,3.935,3.9825,3.9517,-0.0275,Slightly Worse (<-.02),-0.0133,Nominal Change,-0.0108,Nominal Change,-0.0583,Nominal Change,-0.0213,Slightly Worse (<-.02)
09,87,-20.78,107.77777777777777,Below_Average,3.235,3.2425,3.2525,3.22,3.255,3.2617,3.2683,3.2617,-0.0267,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02),-0.0267,Slightly Worse (<-.02),-0.0333,Slightly Worse (<-.02),-0.01,Nominal Change
09,215,107.22,107.77777777777777,Above_Average,6.8325,6.75,6.9425,6.66,6.66,6.6606,6.6613,6.6606,0.1719,Significantly Better (>.10),0.1725,Significantly Better (>.10),0.1719,Significantly Better (>.10),0.1713,Significantly Better (>.10),-9.0E-4,Nominal Change
09,79,-31.5,110.5,Below_Average,7.5375,7.54,7.69,7.51,7.66,7.58,7.475,7.5717,-0.0342,Slightly Worse (<-.02),-0.1225,Significantly Worse (<-.10),-0.0425,Slightly Worse (<-.02),0.0625,Slightly Worse (<-.02),0.1325,Significantly Better (>.10)
09,13,-97.5,110.5,Below_Average,6.6125,6.5575,6.69,6.4375,6.5883,6.5642,6.54,6.5642,0.0483,Slightly Better (>.02),0.0242,Slightly Better (>.02),0.0483,Slightly Better (>.02),0.0725,Slightly Better (>.02),0.0363,Slightly Better (>.02)
09,132,21.5,110.5,Above_Average,4.6325,4.5825,4.65,4.56,4.65,4.6658,4.6817,4.6658,-0.0333,Slightly Worse (<-.02),-0.0175,Nominal Change,-0.0333,Slightly Worse (<-.02),-0.0492,Slightly Worse (<-.02),-0.0238,Slightly Worse (<-.02)
09,48,-62.5,110.5,Below_Average,3.59,3.59,3.64,3.57,3.52,3.505,3.5142,3.5131,0.0769,Better (>.05),0.07,Better (>.05),0.085,Better (>.05),0.0758,Better (>.05),0.0104,Nominal Change
09,216,105.5,110.5,Above_Average,4.14,4.1825,4.1925,4.105,4.1375,4.0425,4.125,4.1017,0.0383,Slightly Better (>.02),0.0025,Nominal Change,0.0975,Better (>.05),0.015,Better (>.05),0.0538,Better (>.05)
09,60,-50.5,110.5,Below_Average,4.2625,4.2425,4.3075,4.1825,4.2917,4.3208,4.35,4.3208,-0.0583,Worse (<-.05),-0.0292,Slightly Worse (<-.02),-0.0583,Worse (<-.05),-0.0875,Worse (<-.05),-0.0438,Slightly Worse (<-.02)
09,104,-6.5,110.5,Average,3.2425,3.24,3.245,3.2125,3.235,3.255,3.2617,3.2506,-0.0081,Nominal Change,0.0075,Nominal Change,-0.0125,Nominal Change,-0.0192,Nominal Change,-0.0233,Slightly Worse (<-.02)
09,232,121.5,110.5,Above_Average,6.755,6.62,6.85,6.5275,6.8325,6.66,6.6606,6.7177,0.0373,Slightly Better (>.02),-0.0775,Worse (<-.05),0.095,Better (>.05),0.0944,Better (>.05),0.1722,Significantly Better (>.10)
09,90,-26.9,116.9,Below_Average,7.465,7.4667,7.6533,7.445,7.5375,7.66,7.58,7.5925,-0.1275,Significantly Worse (<-.10),-0.0725,Worse (<-.05),-0.195,Significantly Worse (<-.10),-0.115,Significantly Worse (<-.10),-0.0825,Worse (<-.05)
09,99,-17.9,116.9,Below_Average,5.6025,5.68,5.6925,5.5775,5.6019,5.6013,5.6006,5.6013,0.0013,Nominal Change,6.0E-4,Nominal Change,0.0013,Nominal Change,0.0019,Nominal Change,9.0E-4,Nominal Change
09,17,-99.9,116.9,Below_Average,6.555,6.605,6.6425,6.48,6.6125,6.5883,6.5642,6.5883,-0.0333,Slightly Worse (<-.02),-0.0575,Worse (<-.05),-0.0333,Slightly Worse (<-.02),-0.0092,Slightly Worse (<-.02),0.0363,Slightly Better (>.02)
09,199,82.1,116.9,Above_Average,4.585,4.5625,4.605,4.5425,4.6325,4.65,4.6658,4.6494,-0.0644,Worse (<-.05),-0.0475,Slightly Worse (<-.02),-0.065,Worse (<-.05),-0.0808,Worse (<-.05),-0.0254,Slightly Worse (<-.02)
09,59,-57.9,116.9,Below_Average,3.585,3.635,3.645,3.565,3.59,3.52,3.505,3.5383,0.0467,Slightly Better (>.02),-0.005,Nominal Change,0.065,Better (>.05),0.08,Better (>.05),0.0775,Better (>.05)
09,124,7.1,116.9,Average,4.1592,4.2125,4.22,4.1342,4.14,4.1375,4.0425,4.1067,0.0525,Better (>.05),0.0192,Nominal Change,0.0217,Slightly Better (>.02),0.1167,Slightly Better (>.02),0.05,Slightly Better (>.02)
09,222,105.1,116.9,Above_Average,3.8975,3.8075,3.8975,3.805,3.9108,3.9242,3.9375,3.9242,-0.0267,Slightly Worse (<-.02),-0.0133,Nominal Change,-0.0267,Slightly Worse (<-.02),-0.04,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02)
09,67,-49.9,116.9,Below_Average,4.35,4.2525,4.36,4.2125,4.2625,4.2917,4.3208,4.2917,0.0583,Better (>.05),0.0875,Better (>.05),0.0583,Better (>.05),0.0292,Better (>.05),-0.0438,Slightly Worse (<-.02)
09,103,-13.9,116.9,Below_Average,3.2425,3.29,3.295,3.24,3.2425,3.235,3.255,3.2442,-0.0017,Nominal Change,0.0,Nominal Change,0.0075,Nominal Change,-0.0125,Nominal Change,-0.0025,Nominal Change
09,189,72.1,116.9,Above_Average,6.635,6.8275,6.8575,6.6075,6.755,6.8325,6.66,6.7492,-0.1142,Significantly Worse (<-.10),-0.12,Significantly Worse (<-.10),-0.1975,Significantly Worse (<-.10),-0.025,Significantly Worse (<-.10),0.0088,Nominal Change
09,86,-28.63,114.625,Below_Average,5.68,5.675,5.7575,5.605,5.6025,5.6019,5.6013,5.6019,0.0781,Better (>.05),0.0775,Better (>.05),0.0781,Better (>.05),0.0788,Better (>.05),9.0E-4,Nominal Change
09,35,-79.63,114.625,Below_Average,6.6075,6.6075,6.67,6.585,6.555,6.6125,6.5883,6.5853,0.0222,Slightly Better (>.02),0.0525,Better (>.05),-0.005,Nominal Change,0.0192,Nominal Change,-0.0454,Slightly Worse (<-.02)
09,149,34.38,114.625,Above_Average,4.57,4.49,4.58,4.485,4.585,4.6325,4.65,4.6225,-0.0525,Worse (<-.05),-0.015,Nominal Change,-0.0625,Worse (<-.05),-0.08,Worse (<-.05),-0.0563,Worse (<-.05)
09,89,-25.63,114.625,Below_Average,3.6275,3.605,3.6725,3.5975,3.585,3.59,3.52,3.565,0.0625,Better (>.05),0.0425,Slightly Better (>.02),0.0375,Slightly Better (>.02),0.1075,Slightly Better (>.02),0.03,Slightly Better (>.02)
09,188,73.38,114.625,Above_Average,3.7375,3.73,3.755,3.72,3.7267,3.7158,3.705,3.7158,0.0217,Slightly Better (>.02),0.0108,Nominal Change,0.0217,Slightly Better (>.02),0.0325,Slightly Better (>.02),0.0163,Nominal Change
09,198,83.38,114.625,Above_Average,3.8075,3.8375,3.8525,3.8,3.8975,3.9108,3.9242,3.9108,-0.1033,Significantly Worse (<-.10),-0.09,Worse (<-.05),-0.1033,Significantly Worse (<-.10),-0.1167,Significantly Worse (<-.10),-0.02,Slightly Worse (<-.02)
09,75,-39.63,114.625,Below_Average,4.2425,4.1475,4.2475,4.1225,4.35,4.2625,4.2917,4.3014,-0.0589,Worse (<-.05),-0.1075,Significantly Worse (<-.10),-0.02,Slightly Worse (<-.02),-0.0492,Slightly Worse (<-.02),0.0729,Better (>.05)
09,97,-17.63,114.625,Below_Average,3.2875,3.3125,3.325,3.2825,3.2425,3.2425,3.235,3.24,0.0475,Slightly Better (>.02),0.045,Slightly Better (>.02),0.045,Slightly Better (>.02),0.0525,Slightly Better (>.02),0.0038,Nominal Change
09,305,142.5,162.5,Above_Average,7.32,7.32,7.58,7.315,7.3925,7.465,7.5375,7.465,-0.145,Significantly Worse (<-.10),-0.0725,Worse (<-.05),-0.145,Significantly Worse (<-.10),-0.2175,Significantly Worse (<-.10),-0.1088,Significantly Worse (<-.10)
09,59,-103.5,162.5,Below_Average,5.6925,5.8625,5.865,5.69,5.68,5.6025,5.6019,5.6281,0.0644,Better (>.05),0.0125,Nominal Change,0.09,Better (>.05),0.0906,Better (>.05),0.0778,Better (>.05)
09,48,-114.5,162.5,Below_Average,6.6,6.6325,6.645,6.555,6.6075,6.555,6.6125,6.5917,0.0083,Nominal Change,-0.0075,Nominal Change,0.045,Slightly Better (>.02),-0.0125,Slightly Better (>.02),0.0238,Slightly Better (>.02)
09,128,-34.5,162.5,Below_Average,4.49,4.59,4.5975,4.47,4.57,4.585,4.6325,4.5958,-0.1058,Significantly Worse (<-.10),-0.08,Worse (<-.05),-0.095,Worse (<-.05),-0.1425,Worse (<-.05),-0.0388,Slightly Worse (<-.02)
09,294,131.5,162.5,Above_Average,4.1975,4.2725,4.275,4.1925,4.1783,4.1592,4.14,4.1592,0.0383,Slightly Better (>.02),0.0192,Nominal Change,0.0383,Slightly Better (>.02),0.0575,Slightly Better (>.02),0.0288,Slightly Better (>.02)
09,187,24.5,162.5,Above_Average,3.72,3.7725,3.7975,3.7125,3.7375,3.7267,3.7158,3.7267,-0.0067,Nominal Change,-0.0175,Nominal Change,-0.0067,Nominal Change,0.0042,Nominal Change,0.0163,Nominal Change
09,247,84.5,162.5,Above_Average,3.8425,3.7825,3.865,3.78,3.8075,3.8975,3.9108,3.8719,-0.0294,Slightly Worse (<-.02),0.035,Slightly Better (>.02),-0.055,Worse (<-.05),-0.0683,Worse (<-.05),-0.0967,Worse (<-.05)
09,32,-130.5,162.5,Below_Average,4.145,4.205,4.215,4.07,4.2425,4.35,4.2625,4.285,-0.14,Significantly Worse (<-.10),-0.0975,Worse (<-.05),-0.205,Significantly Worse (<-.10),-0.1175,Significantly Worse (<-.10),-0.0638,Worse (<-.05)
09,306,135.25,170.75,Above_Average,7.43,7.365,7.3775,7.2925,7.32,7.3925,7.465,7.3925,0.0375,Slightly Better (>.02),0.11,Significantly Better (>.10),0.0375,Slightly Better (>.02),-0.035,Slightly Better (>.02),-0.1088,Significantly Worse (<-.10)
09,70,-100.75,170.75,Below_Average,5.8575,5.94,6.015,5.845,5.6925,5.68,5.6025,5.6583,0.1992,Significantly Better (>.10),0.165,Significantly Better (>.10),0.1775,Significantly Better (>.10),0.255,Significantly Better (>.10),0.0513,Better (>.05)
09,49,-121.75,170.75,Below_Average,6.6275,6.6625,6.74,6.595,6.6,6.6075,6.555,6.5875,0.04,Slightly Better (>.02),0.0275,Slightly Better (>.02),0.02,Slightly Better (>.02),0.0725,Slightly Better (>.02),0.0188,Nominal Change
09,253,82.25,170.75,Above_Average,4.2625,4.2775,4.28,4.225,4.1975,4.1783,4.1592,4.1783,0.0842,Better (>.05),0.065,Better (>.05),0.0842,Better (>.05),0.1033,Better (>.05),0.0288,Slightly Better (>.02)
09,217,46.25,170.75,Above_Average,3.7825,3.8475,3.87,3.7825,3.72,3.7375,3.7267,3.7281,0.0544,Better (>.05),0.0625,Better (>.05),0.045,Slightly Better (>.02),0.0558,Slightly Better (>.02),-0.0121,Nominal Change
09,254,83.25,170.75,Above_Average,3.79,3.7625,3.82,3.7425,3.8425,3.8075,3.8975,3.8492,-0.0592,Worse (<-.05),-0.0525,Worse (<-.05),-0.0175,Nominal Change,-0.1075,Nominal Change,-0.01,Nominal Change
09,10,-160.75,170.75,Below_Average,4.21,4.1575,4.235,4.15,4.145,4.2425,4.35,4.2458,-0.0358,Slightly Worse (<-.02),0.065,Better (>.05),-0.0325,Slightly Worse (<-.02),-0.14,Slightly Worse (<-.02),-0.1513,Significantly Worse (<-.10)
09,207,36.25,170.75,Above_Average,6.95,6.7925,7.0625,6.745,6.845,6.74,6.635,6.74,0.21,Significantly Better (>.10),0.105,Significantly Better (>.10),0.21,Significantly Better (>.10),0.315,Significantly Better (>.10),0.1575,Significantly Better (>.10)
